tree_ID	gd_ID	gd_support	level	species	gene1	gene2	loss_path	left_gene_n	right_gene_n	loss_type	left_has	right_has	loss_confidence	major_loss_class	path_count_node_events	path_count_types	path_count_2_0	path_count_2_1	path_count_1_0
OG0002508_99	204	83.0	S25	ASP	ASP_0020221	ASP_0004636	S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->ASP(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002508_99	204	83.0	S25	BRA	BRA_0016872	BRA_0018736	S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->BRA(2)	3	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002508_99	204	83.0	S25	CEC	CEC_0023013	CEC_0009530	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->CEC(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002508_99	204	83.0	S25	CIN	CIN_0025083	CIN_0000633	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S3(2)->CIN(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002508_99	204	83.0	S25	COF	NA	COF_0024837	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->S5(2)->S4(2)->COF(1)	0	1	2-1	0	1	observable	loss_one_copy	S4|2-1	2-1	0	1	0
OG0002508_99	204	83.0	S25	CUC	CUC_0006412	CUC_0019559	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S9(2)->CUC(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002508_99	204	83.0	S25	GIN	GIN_0014791	NA	S25(2)->GIN(1)	3	0	2-1	1	0	observable	loss_one_copy	S25|2-1	2-1	0	1	0
OG0002508_99	204	83.0	S25	GLY	GLY_0050055	GLY_0063484	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S11(2)->S10(2)->GLY(2)	10	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002508_99	204	83.0	S25	HEL	HEL_0018906	HEL_0042537	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->HEL(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002508_99	204	83.0	S25	LIR	LIR_0003430	LIR_0008462	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S3(2)->LIR(2)	4	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002508_99	204	83.0	S25	MED	MED_0010586	MED_0032077	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S11(2)->MED(2)	3	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002508_99	204	83.0	S25	MIM	NA	MIM_0002519	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->S5(2)->MIM(1)	0	1	2-1	0	1	observable	loss_one_copy	S5|2-1	2-1	0	1	0
OG0002508_99	204	83.0	S25	NYM	NYM_0039122	NYM_0042041	S25(2)->S24(2)->S23(2)->NYM(2)	2	3	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002508_99	204	83.0	S25	ORY	ORY_0025389	ORY_0026418	S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002508_99	204	83.0	S25	PHA	PHA_0011231	PHA_0027341	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S11(2)->S10(2)->PHA(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002508_99	204	83.0	S25	POP	POP_0003364	POP_0028272	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S8(2)->POP(2)	3	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002508_99	204	83.0	S25	PRU	PRU_0041849	PRU_0038853	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S9(2)->PRU(2)	2	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002508_99	204	83.0	S25	SOL	SOL_0023149	SOL_0029877	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->S5(2)->S4(2)->SOL(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002508_99	204	83.0	S25	VIT	VIT_0030831	VIT_0031321	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->VIT(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	205	100.0	S13	ARD	ardaradu.V14167.gnm1.Aradu.A02g00123	ardaradu.V14167.gnm1.Aradu.A03g02926	S13(2)->ARD(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	205	100.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.19g00919	arharahy.Tifrunner.gnm1.Arahy.13g03139	S13(2)->S12(2)->ARH(2)	1	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	205	100.0	S13	ARI	LOC107618688	LOC107630732	S13(2)->S12(2)->ARI(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	ACT	ACT_0039282	ACT_0029226	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->ACT(2)	1	4	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	AMB	AMB_0014262	AMB_0021233	S24(2)->AMB(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	AQU	NA	AQU_0020848	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->AQU(1)	0	1	2-1	0	1	observable	loss_one_copy	S20|2-1	2-1	0	1	0
OG0002511_99	206	76.0	S24	ARA	ARA_0016883	ARA_0012813	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S8(2)->ARA(2)	1	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	ARD	ardaradu.V14167.gnm1.Aradu.A03g00523	ardaradu.V14167.gnm1.Aradu.A02g00123	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S13(2)->ARD(2)	1	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	ARH	arharahy.Tifrunner.gnm1.Arahy.13g00893	arharahy.Tifrunner.gnm1.Arahy.13g03139	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S13(2)->S12(2)->ARH(2)	2	3	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	ARI	LOC107632281	LOC107618688	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S13(2)->S12(2)->ARI(2)	1	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	ASP	ASP_0002705	ASP_0001628	S24(2)->S23(2)->S22(2)->S2(2)->ASP(2)	2	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	BRA	BRA_0040096	BRA_0032359	S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->BRA(2)	1	3	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	CEC	CEC_0000863	CEC_0017311	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->CEC(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	CIN	CIN_0010934	CIN_0009183	S24(2)->S23(2)->S22(2)->S21(2)->S3(2)->CIN(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	COF	NA	COF_0020722	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->S5(2)->S4(2)->COF(1)	0	1	2-1	0	1	observable	loss_one_copy	S4|2-1	2-1	0	1	0
OG0002511_99	206	76.0	S24	CUC	NA	CUC_0003194	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S9(2)->CUC(1)	0	2	2-1	0	1	observable	loss_one_copy	S9|2-1	2-1	0	1	0
OG0002511_99	206	76.0	S24	GLY	GLY_0040189	GLY_0017235	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S11(2)->S10(2)->GLY(2)	2	5	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	HEL	HEL_0003111	HEL_0022516	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->HEL(2)	1	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	LIR	LIR_0028825	LIR_0016005	S24(2)->S23(2)->S22(2)->S21(2)->S3(2)->LIR(2)	3	3	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	MED	MED_0020090	MED_0024326	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S11(2)->MED(2)	1	3	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	MIM	NA	MIM_0002789	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->S5(2)->MIM(1)	0	3	2-1	0	1	observable	loss_one_copy	S5|2-1	2-1	0	1	0
OG0002511_99	206	76.0	S24	NYM	NA	NYM_0029529	S24(2)->S23(2)->NYM(1)	0	2	2-1	0	1	observable	loss_one_copy	S23|2-1	2-1	0	1	0
OG0002511_99	206	76.0	S24	ORY	ORY_0035123	ORY_0012316	S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2)	1	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	PHA	PHA_0015263	PHA_0007848	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S11(2)->S10(2)->PHA(2)	1	3	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	POP	POP_0047998	POP_0011447	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S8(2)->POP(2)	1	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	PRU	PRU_0015941	PRU_0023855	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S9(2)->PRU(2)	1	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	SOL	SOL_0009399	SOL_0020845	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->S5(2)->S4(2)->SOL(2)	1	3	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002511_99	206	76.0	S24	VIT	VIT_0003829	VIT_0014575	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->VIT(2)	1	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002519_99	207	64.0	S13	ARD	ardaradu.V14167.gnm1.Aradu.A05g00480	ardaradu.V14167.gnm1.Aradu.A05g02757	S13(2)->ARD(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002519_99	207	64.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.05g00517	arharahy.Tifrunner.gnm1.Arahy.05g02625	S13(2)->S12(2)->ARH(2)	1	5	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002519_99	207	64.0	S13	ARI	NA	NA	S13(2)->S12(2)->ARI(0)	0	0	2-0	0	0	observable	loss_two_copies	S12|2-0	2-0	1	0	0
OG0002521_99	208	82.0	S13	ARD	ardaradu.V14167.gnm1.Aradu.A05g02264	NA	S13(2)->ARD(1)	1	0	2-1	1	0	observable	loss_one_copy	S13|2-1	2-1	0	1	0
OG0002521_99	208	82.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.05g02157	arharahy.Tifrunner.gnm1.Arahy.15g03726	S13(2)->S12(2)->ARH(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002521_99	208	82.0	S13	ARI	LOC107644704	LOC110272166	S13(2)->S12(2)->ARI(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002521_99	209	100.0	S13	ARD	ardaradu.V14167.gnm1.Aradu.A05g02316	ardaradu.V14167.gnm1.Aradu.A05g02260	S13(2)->ARD(2)	1	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002521_99	209	100.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.05g02207	arharahy.Tifrunner.gnm1.Arahy.05g02153	S13(2)->S12(2)->ARH(2)	2	11	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002521_99	209	100.0	S13	ARI	LOC107644659	LOC107644704	S13(2)->S12(2)->ARI(2)	1	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002521_99	210	99.0	S14	ARD	ardaradu.V14167.gnm1.Aradu.A05g02260	ardaradu.V14167.gnm1.Aradu.A09g02029	S14(2)->S13(2)->ARD(2)	3	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002521_99	210	99.0	S14	ARH	arharahy.Tifrunner.gnm1.Arahy.05g02153	arharahy.Tifrunner.gnm1.Arahy.09g01885	S14(2)->S13(2)->S12(2)->ARH(2)	13	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002521_99	210	99.0	S14	ARI	LOC107644659	LOC107618123	S14(2)->S13(2)->S12(2)->ARI(2)	3	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002521_99	210	99.0	S14	GLY	GLY_0032842	GLY_0036974	S14(2)->S11(2)->S10(2)->GLY(2)	5	4	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002521_99	210	99.0	S14	MED	MED_0030952	MED_0003737	S14(2)->S11(2)->MED(2)	1	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002521_99	210	99.0	S14	PHA	PHA_0019976	PHA_0021870	S14(2)->S11(2)->S10(2)->PHA(2)	1	13	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	ACT	NA	ACT_0023149	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S7(1)->ACT(1)	0	3	2-1	0	1	observable	loss_one_copy	S23|2-1	2-1	0	1	0
OG0002522_99	211	80.0	S25	AMB	AMB_0005161	AMB_0021648	S25(2)->S24(2)->AMB(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	AQU	NA	AQU_0019011	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->AQU(1)	0	2	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	ARA	NA	ARA_0003272	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S8(1)->ARA(1)	0	1	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	ARD	NA	ardaradu.V14167.gnm1.Aradu.A03g02338	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S15(1)->S14(1)->S13(1)->ARD(1)	0	1	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	ARH	NA	arharahy.Tifrunner.gnm1.Arahy.01g02132	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S15(1)->S14(1)->S13(1)->S12(1)->ARH(1)	0	4	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	ARI	NA	LOC107630471	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S15(1)->S14(1)->S13(1)->S12(1)->ARI(1)	0	2	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	ASP	NA	ASP_0010162	S25(2)->S24(2)->S23(2)->S22(1)->S2(1)->ASP(1)	0	1	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	BRA	NA	BRA_0010491	S25(2)->S24(2)->S23(2)->S22(1)->S2(1)->S1(1)->BRA(1)	0	3	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	CEC	NA	CEC_0011712	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S15(1)->CEC(1)	0	1	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	CIN	NA	CIN_0011180	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S3(1)->CIN(1)	0	1	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	COF	NA	COF_0015836	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S7(1)->S6(1)->S5(1)->S4(1)->COF(1)	0	2	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	CUC	NA	CUC_0011726	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S9(1)->CUC(1)	0	3	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	GIN	NA	GIN_0000511	S25(2)->GIN(1)	0	1	2-1	0	1	observable	loss_one_copy	S25|2-1	2-1	0	1	0
OG0002522_99	211	80.0	S25	GLY	NA	GLY_0027858	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S15(1)->S14(1)->S11(1)->S10(1)->GLY(1)	0	12	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	HEL	NA	HEL_0015607	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S7(1)->S6(1)->HEL(1)	0	2	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	LIR	NA	LIR_0037737	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S3(1)->LIR(1)	0	6	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	MED	NA	MED_0008263	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S15(1)->S14(1)->S11(1)->MED(1)	0	2	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	MIM	NA	MIM_0008890	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S7(1)->S6(1)->S5(1)->MIM(1)	0	3	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	NYM	NYM_0022162	NYM_0007555	S25(2)->S24(2)->S23(2)->NYM(2)	2	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	ORY	NA	ORY_0018321	S25(2)->S24(2)->S23(2)->S22(1)->S2(1)->S1(1)->ORY(1)	0	1	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	PHA	NA	PHA_0009154	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S15(1)->S14(1)->S11(1)->S10(1)->PHA(1)	0	3	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	POP	NA	POP_0006337	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S8(1)->POP(1)	0	1	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	PRU	NA	PRU_0028660	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S9(1)->PRU(1)	0	3	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	SOL	NA	SOL_0003954	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S7(1)->S6(1)->S5(1)->S4(1)->SOL(1)	0	2	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	211	80.0	S25	VIT	NA	VIT_0025321	S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->VIT(1)	0	1	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0002522_99	212	100.0	S27	ACT	ACT_0023149	NA	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->ACT(1)	3	0	2-1	1	0	observable	loss_one_copy	S7|2-1	2-1	0	1	0
OG0002522_99	212	100.0	S27	AMB	AMB_0021648	AMB_0005807	S27(2)->S26(2)->S25(2)->S24(2)->AMB(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	212	100.0	S27	AQU	AQU_0019011	AQU_0025656	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->AQU(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	212	100.0	S27	ARA	ARA_0003272	ARA_0015910	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S8(2)->ARA(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	212	100.0	S27	ARD	ardaradu.V14167.gnm1.Aradu.A03g02338	ardaradu.V14167.gnm1.Aradu.A01g02264	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S13(2)->ARD(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	212	100.0	S27	ARH	arharahy.Tifrunner.gnm1.Arahy.01g02132	arharahy.Tifrunner.gnm1.Arahy.01g02131	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S13(2)->S12(2)->ARH(2)	4	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	212	100.0	S27	ARI	LOC107630471	LOC107643656	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S13(2)->S12(2)->ARI(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	212	100.0	S27	ASP	ASP_0010162	ASP_0016615	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->ASP(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	212	100.0	S27	BRA	BRA_0010491	NA	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(1)->BRA(1)	3	0	2-1	1	0	observable	loss_one_copy	S2|2-1	2-1	0	1	0
OG0002522_99	212	100.0	S27	CEC	CEC_0011712	CEC_0011711	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->CEC(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	212	100.0	S27	CER	CER_0031825	CER_0004412	S27(2)->S26(2)->CER(2)	2	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	212	100.0	S27	CIN	CIN_0011180	CIN_0020090	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S3(2)->CIN(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	212	100.0	S27	COF	COF_0015836	COF_0015837	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->S5(2)->S4(2)->COF(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	212	100.0	S27	CUC	CUC_0011726	NA	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S9(2)->CUC(1)	3	0	2-1	1	0	observable	loss_one_copy	S9|2-1	2-1	0	1	0
OG0002522_99	212	100.0	S27	GIN	GIN_0000511	GIN_0018147	S27(2)->S26(2)->S25(2)->GIN(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	212	100.0	S27	GLY	GLY_0027858	GLY_0046842	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S11(2)->S10(2)->GLY(2)	12	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	212	100.0	S27	HEL	HEL_0015607	NA	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->HEL(1)	2	0	2-1	1	0	observable	loss_one_copy	S6|2-1	2-1	0	1	0
OG0002522_99	212	100.0	S27	LIR	LIR_0037737	LIR_0004132	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S3(2)->LIR(2)	6	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	212	100.0	S27	MAR	NA	MAR_0001689	S27(2)->MAR(1)	0	4	2-1	0	1	observable	loss_one_copy	S27|2-1	2-1	0	1	0
OG0002522_99	212	100.0	S27	MED	MED_0008263	MED_0023322	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S11(2)->MED(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0002522_99	212	100.0	S27	MIM	MIM_0008890	MIM_0022073	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->S5(2)->MIM(2)	3	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
