Tree ID,GD ID,GD burst node,GD loss node,GD loss pattern,GD support,Species,GD subclade A genes,GD subclade B genes,GD subclade A gene count,GD subclade B gene count,Species final loss type,S28,S27,S26,S25,S24,S23,S22,S21,S20,S19,S18,S17,S16,S15,S14,S13,S12,S11,S10,S9,S8,S7,S6,S5,S4,S3,S2,S1,S0,DUN,CHL,MAR,CER,GIN,AMB,NYM,BRA,ORY,ASP,CIN,LIR,AQU,COF,SOL,MIM,HEL,ACT,VIT,POP,ARA,PRU,CUC,PHA,GLY,MED,ARH,ARI,ARD,CEC,GD loss path
OG0002440_101,179,S25,S22,S22:2_1,100.0,ACT,NA,"ACT_0000795,ACT_0019439,ACT_0019852,ACT_0023055",0,4,2_1,NA,NA,NA,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S7(1)->ACT(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,AMB,AMB_0002512,AMB_0001723,1,1,2_2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->AMB(2)
OG0002440_101,179,S25,S22,S22:2_1,100.0,AQU,NA,"AQU_0014766,AQU_0020299,AQU_0005210,AQU_0005211",0,4,2_1,NA,NA,NA,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->AQU(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,ARA,NA,ARA_0015823,0,1,2_1,NA,NA,NA,2,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S8(1)->ARA(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,ARD,NA,"ardaradu.V14167.gnm1.Aradu.A02g02413,ardaradu.V14167.gnm1.Aradu.A02g02879",0,2,2_1,NA,NA,NA,2,2,2,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S15(1)->S14(1)->S13(1)->ARD(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,ARH,NA,"arharahy.Tifrunner.gnm1.Arahy.12g03114,arharahy.Tifrunner.gnm1.Arahy.02g02785",0,2,2_1,NA,NA,NA,2,2,2,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S15(1)->S14(1)->S13(1)->S12(1)->ARH(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,ARI,NA,"LOC107625833,LOC107626197",0,2,2_1,NA,NA,NA,2,2,2,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S15(1)->S14(1)->S13(1)->S12(1)->ARI(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,ASP,NA,"ASP_0011363,ASP_0016039",0,2,2_1,NA,NA,NA,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S2(1)->ASP(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,BRA,NA,BRA_0001280,0,1,2_1,NA,NA,NA,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S2(1)->S1(1)->BRA(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,CEC,NA,"CEC_0006332,CEC_0013286,CEC_0015350",0,3,2_1,NA,NA,NA,2,2,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S15(1)->CEC(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,CIN,NA,CIN_0018278,0,1,2_1,NA,NA,NA,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S3(1)->CIN(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,COF,NA,"COF_0016949,COF_0005056,COF_0008157",0,3,2_1,NA,NA,NA,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S7(1)->S6(1)->S5(1)->S4(1)->COF(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,CUC,NA,"CUC_0020237,CUC_0027407",0,2,2_1,NA,NA,NA,2,2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S9(1)->CUC(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,GIN,NA,GIN_0021789,0,1,2_1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->GIN(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,GLY,NA,"GLY_0025056,GLY_0025057,GLY_0025058,GLY_0025059,GLY_0025060,GLY_0025061,GLY_0025062,GLY_0032224,GLY_0032225,GLY_0005482,GLY_0005483,GLY_0070807",0,12,2_1,NA,NA,NA,2,2,2,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S15(1)->S14(1)->S11(1)->S10(1)->GLY(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,HEL,NA,"HEL_0019293,HEL_0019399,HEL_0026044,HEL_0028178",0,4,2_1,NA,NA,NA,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S7(1)->S6(1)->HEL(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,LIR,NA,"LIR_0034136,LIR_0005280,LIR_0005281,LIR_0044656,LIR_0044657,LIR_0044658,LIR_0044659",0,7,2_1,NA,NA,NA,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S3(1)->LIR(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,MED,NA,"MED_0002558,MED_0002559,MED_0035359,MED_0035360,MED_0035361,MED_0035362",0,6,2_1,NA,NA,NA,2,2,2,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S15(1)->S14(1)->S11(1)->MED(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,MIM,NA,"MIM_0010803,MIM_0016396,MIM_0026000",0,3,2_1,NA,NA,NA,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S7(1)->S6(1)->S5(1)->MIM(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,NYM,NYM_0008310,"NYM_0035871,NYM_0035872",1,2,2_2,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->NYM(2)
OG0002440_101,179,S25,S22,S22:2_1,100.0,ORY,NA,ORY_0009406,0,1,2_1,NA,NA,NA,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S2(1)->S1(1)->ORY(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,PHA,NA,"PHA_0024543,PHA_0033518,PHA_0033519",0,3,2_1,NA,NA,NA,2,2,2,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S15(1)->S14(1)->S11(1)->S10(1)->PHA(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,POP,NA,"POP_0047988,POP_0047989,POP_0047990,POP_0000518,POP_0000519",0,5,2_1,NA,NA,NA,2,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S8(1)->POP(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,PRU,NA,"PRU_0028494,PRU_0028495,PRU_0028496,PRU_0042371",0,4,2_1,NA,NA,NA,2,2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->S17(1)->S16(1)->S9(1)->PRU(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,SOL,NA,"SOL_0026823,SOL_0033541",0,2,2_1,NA,NA,NA,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S7(1)->S6(1)->S5(1)->S4(1)->SOL(1)
OG0002440_101,179,S25,S22,S22:2_1,100.0,VIT,NA,"VIT_0012480,VIT_0003619,VIT_0009589",0,3,2_1,NA,NA,NA,2,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(1)->S21(1)->S20(1)->S19(1)->S18(1)->VIT(1)
OG0002442_101,180,S14,NA,NA,100.0,ARD,ardaradu.V14167.gnm1.Aradu.A08g02729,ardaradu.V14167.gnm1.Aradu.A03g03193,1,1,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,S14(2)->S13(2)->ARD(2)
OG0002442_101,180,S14,NA,NA,100.0,ARH,"arharahy.Tifrunner.gnm1.Arahy.08g02847,arharahy.Tifrunner.gnm1.Arahy.18g03304",NA,2,0,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,S14(2)->S13(2)->S12(2)->ARH(1)
OG0002442_101,180,S14,NA,NA,100.0,ARI,NA,LOC107630888,0,1,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,S14(2)->S13(2)->S12(2)->ARI(1)
OG0002442_101,180,S14,NA,NA,100.0,GLY,"GLY_0013542,GLY_0013543,GLY_0020059","GLY_0016998,GLY_0025902",3,2,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,S14(2)->S11(2)->S10(2)->GLY(2)
OG0002442_101,180,S14,NA,NA,100.0,MED,MED_0015697,NA,1,0,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,S14(2)->S11(2)->MED(1)
OG0002442_101,180,S14,NA,NA,100.0,PHA,PHA_0007781,PHA_0034042,1,1,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,S14(2)->S11(2)->S10(2)->PHA(2)
OG0002447_101,181,S13,NA,NA,100.0,ARD,ardaradu.V14167.gnm1.Aradu.A06g03239,ardaradu.V14167.gnm1.Aradu.A05g00300,1,1,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,S13(2)->ARD(2)
OG0002447_101,181,S13,NA,NA,100.0,ARH,arharahy.Tifrunner.gnm1.Arahy.06g02949,arharahy.Tifrunner.gnm1.Arahy.05g00333,1,1,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,S13(2)->S12(2)->ARH(2)
OG0002447_101,181,S13,NA,NA,100.0,ARI,LOC107642466,NA,1,0,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,S13(2)->S12(2)->ARI(1)
OG0002447_101,182,S14,NA,NA,100.0,ARD,"ardaradu.V14167.gnm1.Aradu.A05g00300,ardaradu.V14167.gnm1.Aradu.A06g03239",ardaradu.V14167.gnm1.Aradu.A01g00769,2,1,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,S14(2)->S13(2)->ARD(2)
OG0002447_101,182,S14,NA,NA,100.0,ARH,"arharahy.Tifrunner.gnm1.Arahy.05g00333,arharahy.Tifrunner.gnm1.Arahy.06g02949","arharahy.Tifrunner.gnm1.Arahy.01g01005,arharahy.Tifrunner.gnm1.Arahy.20g00075",2,2,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,S14(2)->S13(2)->S12(2)->ARH(2)
OG0002447_101,182,S14,NA,NA,100.0,ARI,LOC107642466,"LOC107619869,LOC110262502",1,2,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,S14(2)->S13(2)->S12(2)->ARI(2)
OG0002447_101,182,S14,NA,NA,100.0,GLY,"GLY_0001972,GLY_0001973,GLY_0039814,GLY_0039815","GLY_0033313,GLY_0033314,GLY_0033315,GLY_0058574,GLY_0058575,GLY_0058576",4,6,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,S14(2)->S11(2)->S10(2)->GLY(2)
OG0002447_101,182,S14,NA,NA,100.0,MED,MED_0025294,"MED_0040213,MED_0040237,MED_0040238",1,3,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,S14(2)->S11(2)->MED(2)
OG0002447_101,182,S14,NA,NA,100.0,PHA,"PHA_0034150,PHA_0034151","PHA_0004487,PHA_0004488,PHA_0004489",2,3,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,S14(2)->S11(2)->S10(2)->PHA(2)
OG0002449_101,183,S13,NA,NA,100.0,ARD,ardaradu.V14167.gnm1.Aradu.A06g02489,ardaradu.V14167.gnm1.Aradu.A01g03389,1,1,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,S13(2)->ARD(2)
OG0002449_101,183,S13,NA,NA,100.0,ARH,"arharahy.Tifrunner.gnm1.Arahy.06g02381,arharahy.Tifrunner.gnm1.Arahy.16g02670","arharahy.Tifrunner.gnm1.Arahy.01g03314,arharahy.Tifrunner.gnm1.Arahy.11g02180",2,2,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,S13(2)->S12(2)->ARH(2)
OG0002449_101,183,S13,NA,NA,100.0,ARI,LOC107604938,LOC107634256,1,1,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,S13(2)->S12(2)->ARI(2)
OG0002451_101,184,S14,NA,NA,99.0,ARD,ardaradu.V14167.gnm1.Aradu.A08g01080,ardaradu.V14167.gnm1.Aradu.A06g03518,1,1,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,S14(2)->S13(2)->ARD(2)
OG0002451_101,184,S14,NA,NA,99.0,ARH,"arharahy.Tifrunner.gnm1.Arahy.08g01089,arharahy.Tifrunner.gnm1.Arahy.17g03583","arharahy.Tifrunner.gnm1.Arahy.06g03242,arharahy.Tifrunner.gnm1.Arahy.16g03978",2,2,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,S14(2)->S13(2)->S12(2)->ARH(2)
OG0002451_101,184,S14,NA,NA,99.0,ARI,LOC107606367,LOC107605621,1,1,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,S14(2)->S13(2)->S12(2)->ARI(2)
